Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acanthamoeba polyphaga mimivirus,212035,Viruses;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus,1,6.09918e-05,0.000644384
Parvimonas micra,33033,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas,1,6.09918e-05,0.000644384
Pasteurella multocida,747,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella,1,6.09918e-05,0.000644384
Pectobacterium aroidearum,1201031,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium,1,6.09918e-05,0.000644384
Pectobacterium parmentieri,1905730,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium,1,6.09918e-05,0.000644384
Pediococcus claussenii,187452,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus,1,6.09918e-05,0.000644384
Pelistega ratti,2652177,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pelistega,1,6.09918e-05,0.000644384
Pelosinus fermentans,365349,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus,1,6.09918e-05,0.000644384
Peptacetobacter hiranonis,89152,Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptacetobacter,5,0.000304959,0.00322192
Peptoniphilus harei,54005,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus,1,6.09918e-05,0.000644384
Phaeobacter inhibens,221822,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter,1,6.09918e-05,0.000644384
Phocaeicola dorei,357276,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;;Phocaeicola,5,0.000304959,0.00322192
Phyllobacterium zundukense,1867719,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Phyllobacterium,1,6.09918e-05,0.000644384
Pichia kudriavzevii,4909,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia,2492,0.151991,1.6058
Piscirickettsia salmonis,1238,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Piscirickettsia,5,0.000304959,0.00322192
Plantactinospora sp. BB1,2071627,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Plantactinospora,3542,0.216033,2.28241
Plantactinospora sp. BC1,2108470,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Plantactinospora,3824,0.233232,2.46412
Pneumocystis carinii,4754,Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae;Pneumocystis,5480,0.334235,3.53122
Pneumocystis jirovecii,42068,Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae;Pneumocystis,5,0.000304959,0.00322192
Pneumocystis murina,263815,Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae;Pneumocystis,2725,0.166203,1.75595
Polaromonas sp. JS666,296591,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas,1,6.09918e-05,0.000644384
Polaromonas sp. Pch-P,2082385,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas,2,0.000121984,0.00128877
Polaromonas sp. SP1,2268087,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas,1,6.09918e-05,0.000644384
Polymorphum gilvum,991904,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Polymorphum,1,6.09918e-05,0.000644384
Pontimonas salivibrio,1159327,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Pontimonas,4,0.000243967,0.00257754
Poriferisphaera corsica,2528020,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Poriferisphaera,2,0.000121984,0.00128877
Pragia fontium,82985,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia,1,6.09918e-05,0.000644384
Prevotella intermedia,28131,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,1,6.09918e-05,0.000644384
Prevotella jejuni,1177574,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,1,6.09918e-05,0.000644384
Propionibacterium australiense,119981,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propionibacterium,2,0.000121984,0.00128877
Protaetiibacter sp. SSC-01,2759943,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Protaetiibacter,1,6.09918e-05,0.000644384
Proteus mirabilis,584,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus,2,0.000121984,0.00128877
Providencia heimbachae,333962,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia,1,6.09918e-05,0.000644384
Providencia rettgeri,587,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia,7,0.000426942,0.00451069
Pseudoalteromonas issachenkonii,152297,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,1,6.09918e-05,0.000644384
Pseudoalteromonas sp. Bsw20308,283699,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,1,6.09918e-05,0.000644384
Pseudoalteromonas sp. NC201,1514074,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,1,6.09918e-05,0.000644384
Pseudoalteromonas spongiae,298657,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,2,0.000121984,0.00128877
Pseudomonas aeruginosa,287,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,47,0.00286661,0.030286
Pseudomonas alcaligenes,43263,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,8,0.000487934,0.00515507
Pseudomonas alcaliphila,101564,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,2,0.000121984,0.00128877
Pseudomonas chlororaphis,587753,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,5,0.000304959,0.00322192
Pseudomonas citronellolis,53408,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas fluorescens,294,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,3,0.000182975,0.00193315
Pseudomonas fulva,47880,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas mendocina,300,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,3,0.000182975,0.00193315
Pseudomonas oleovorans,301,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas oryzihabitans,47885,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,2,0.000121984,0.00128877
Pseudomonas parafulva,157782,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas plecoglossicida,70775,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas protegens,380021,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,4,0.000243967,0.00257754
Pseudomonas psychrotolerans,237610,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,3,0.000182975,0.00193315
Pseudomonas putida,303,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,6,0.000365951,0.0038663
Pseudomonas sp. 14181154,2662033,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,2,0.000121984,0.00128877
Pseudomonas sp. ADAK22,2730851,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. B11D7D,2735906,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. Cab53,2678258,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. LPH1,1898684,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. S-6-2,1931241,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. StFLB209,1028989,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. TUM18999,2725477,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudomonas sp. VLB120,69328,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,2,0.000121984,0.00128877
Pseudomonas stutzeri,316,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,6,0.000365951,0.0038663
Pseudomonas syringae,317,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,3,0.000182975,0.00193315
Pseudomonas viridiflava,33069,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1,6.09918e-05,0.000644384
Pseudonocardia sp. EC080610-09,1688404,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia,2,0.000121984,0.00128877
Pseudonocardia sp. HH130630-07,1690815,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia,1,6.09918e-05,0.000644384
Pseudoxanthomonas suwonensis,314722,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas,4,0.000243967,0.00257754
Psychrobacter alimentarius,261164,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,3,0.000182975,0.00193315
Psychrobacter arcticus,334543,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,1,6.09918e-05,0.000644384
Psychrobacter cryohalolentis,330922,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,3,0.000182975,0.00193315
Psychrobacter sp. DAB_AL43B,1028416,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,2,0.000121984,0.00128877
Psychrobacter sp. KCTC 72983,2733866,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,3,0.000182975,0.00193315
Psychrobacter sp. P11G5,1699624,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,2,0.000121984,0.00128877
Psychrobacter sp. P2G3,1699622,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,1,6.09918e-05,0.000644384
Psychrobacter sp. PAMC27889,2565557,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,1,6.09918e-05,0.000644384
Psychrobacter sp. PRwf-1,349106,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter,1,6.09918e-05,0.000644384
Pulveribacter suum,2116657,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pulveribacter,1,6.09918e-05,0.000644384
Pyrobaculum islandicum,2277,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum,1,6.09918e-05,0.000644384
Qipengyuania sediminis,1532023,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania,1,6.09918e-05,0.000644384
Ralstonia insidiosa,190721,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia,2,0.000121984,0.00128877
Ralstonia mannitolilytica,105219,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia,2,0.000121984,0.00128877
Ralstonia solanacearum,305,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia,33,0.00201273,0.0212647
Ramlibacter tataouinensis,94132,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter,3,0.000182975,0.00193315
Raoultella ornithinolytica,54291,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella,1,6.09918e-05,0.000644384
Rathayibacter festucae,110937,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter,1,6.09918e-05,0.000644384
Rathayibacter tritici,33888,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter,1,6.09918e-05,0.000644384
Rheinheimera sp. LHK132,2498451,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera,2,0.000121984,0.00128877
Rhizobacter gummiphilus,946333,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Rhizobacter,2,0.000121984,0.00128877
Rhizobium leguminosarum,384,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,3,0.000182975,0.00193315
Rhizobium lentis,1138194,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizobium oryzihabitans,2267833,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,3,0.000182975,0.00193315
Rhizobium rosettiformans,1368430,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizobium sp. 007,2785056,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizobium sp. 11515TR,2028343,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizobium sp. BG4,2613770,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizobium sp. NLR16a,2731112,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium,1,6.09918e-05,0.000644384
Rhizorhabdus dicambivorans,1850238,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhabdus,1,6.09918e-05,0.000644384
Rhodanobacter denitrificans,666685,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter,1,6.09918e-05,0.000644384
Rhodobaca barguzinensis,441209,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobaca,2,0.000121984,0.00128877
Rhodobacter blasticus,1075,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter,1,6.09918e-05,0.000644384
Rhodobacter capsulatus,1061,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter,1,6.09918e-05,0.000644384
Rhodococcus aetherivorans,191292,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus,1,6.09918e-05,0.000644384
Rhodococcus hoagii,43767,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus,1,6.09918e-05,0.000644384
Rhodococcus qingshengii,334542,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus,18,0.00109785,0.0115989
Rhodococcus rhodochrous,1829,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus,1,6.09918e-05,0.000644384
Rhodococcus sp. W8901,2742603,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus,1,6.09918e-05,0.000644384
Rhodoferax ferrireducens,192843,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax,1,6.09918e-05,0.000644384
Rhodoferax koreense,1842727,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax,3,0.000182975,0.00193315
Rhodoferax sediminis,2509614,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax,1,6.09918e-05,0.000644384
Rhodoferax sp. BAB1,2741720,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax,2,0.000121984,0.00128877
Rhodopseudomonas palustris,1076,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Rhodopseudomonas,20,0.00121984,0.0128877
Rhodothermus marinus,29549,Bacteria;Bacteroidetes;;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Rhodothermus,1,6.09918e-05,0.000644384
Rhodovulum sulfidophilum,35806,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum,1,6.09918e-05,0.000644384
Rickettsia amblyommatis,33989,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia,1,6.09918e-05,0.000644384
Roseateles depolymerans,76731,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Roseateles,1,6.09918e-05,0.000644384
Rosellinia necatrix partitivirus 2,859651,Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae;Alphapartitivirus,1,6.09918e-05,0.000644384
Rosellinia necatrix partitivirus 6,1573459,Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae;Betapartitivirus,1,6.09918e-05,0.000644384
Roseobacter ponti,1891787,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter,1,6.09918e-05,0.000644384
Roseomonas gilardii,257708,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,1,6.09918e-05,0.000644384
Roseomonas mucosa,207340,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,1,6.09918e-05,0.000644384
Roseomonas sp. 546,2768162,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas,1,6.09918e-05,0.000644384
Roseovarius sp. THAF9,2587847,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius,1,6.09918e-05,0.000644384
Ruegeria sp. AD91A,2293862,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria,1,6.09918e-05,0.000644384
Rufibacter sp. DG15C,1379909,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Rufibacter,1,6.09918e-05,0.000644384
Runella sp. SP2,2268026,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella,7,0.000426942,0.00451069
Saccharomyces boulardii (nom. inval.),252598,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces,311,0.0189684,0.200403
Saccharomyces cerevisiae,4932,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces,238,0.014516,0.153363
Salinarchaeum sp. Harcht-Bsk1,1333523,Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Salinarchaeum,1,6.09918e-05,0.000644384
Salinicola tamaricis,1771309,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,1,6.09918e-05,0.000644384
Salmonella bongori,54736,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella,1,6.09918e-05,0.000644384
Salmonella enterica,28901,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella,6,0.000365951,0.0038663
Sclerotinia sclerotiorum partitivirus S,659497,Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae;,1,6.09918e-05,0.000644384
Serinicoccus marinus,247333,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Serinicoccus,1,6.09918e-05,0.000644384
Serpentinomonas raichei,1458425,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Serpentinomonas,1,6.09918e-05,0.000644384
Serratia marcescens,615,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia,6,0.000365951,0.0038663
Serratia plymuthica,82996,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia,1,6.09918e-05,0.000644384
Serratia proteamaculans,28151,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia,1,6.09918e-05,0.000644384
Shamonda orthobunyavirus,159150,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus,1,6.09918e-05,0.000644384
Shewanella algae,38313,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Shewanella baltica,62322,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,64,0.00390347,0.0412406
Shewanella chilikensis,558541,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Shewanella decolorationis,256839,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,3,0.000182975,0.00193315
Shewanella oneidensis,70863,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,8,0.000487934,0.00515507
Shewanella putrefaciens,24,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Shewanella sp. FDAARGOS_354,1930557,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Shewanella sp. FJAT-51800,2814294,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,3,0.000182975,0.00193315
Shewanella sp. SNU WT4,2590015,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Shewanella sp. YLB-08,2593656,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,1,6.09918e-05,0.000644384
Sinorhizobium americanum,194963,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium,1,6.09918e-05,0.000644384
Sinorhizobium meliloti,382,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium,4,0.000243967,0.00257754
Sorangium cellulosum,56,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium,2,0.000121984,0.00128877
Sphaerotilus natans,34103,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Sphaerotilus,1,6.09918e-05,0.000644384
Sphingobacterium multivorum,28454,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium,3,0.000182975,0.00193315
Sphingobacterium sp. DR205,2713573,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium,1,6.09918e-05,0.000644384
Sphingobacterium sp. ML3W,1538644,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium,1,6.09918e-05,0.000644384
Sphingobium amiense,135719,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,3,0.000182975,0.00193315
Sphingobium baderi,1332080,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,20,0.00121984,0.0128877
Sphingobium barthaii,1054037,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,3,0.000182975,0.00193315
Sphingobium chlorophenolicum,46429,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,2,0.000121984,0.00128877
Sphingobium cloacae,120107,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,8,0.000487934,0.00515507
Sphingobium fuliginis,336203,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,2,0.000121984,0.00128877
Sphingobium herbicidovorans,76947,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,1,6.09918e-05,0.000644384
Sphingobium hydrophobicum,1673076,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,4,0.000243967,0.00257754
Sphingobium japonicum,332056,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,2,0.000121984,0.00128877
Sphingobium phenoxybenzoativorans,1592790,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,1,6.09918e-05,0.000644384
Sphingobium sp. CAP-1,2676077,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,3,0.000182975,0.00193315
Sphingobium sp. EP60837,1855519,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,1,6.09918e-05,0.000644384
Sphingobium sp. KCTC 72723,2733867,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium,1,6.09918e-05,0.000644384
